ID	DOCULECT	CONCEPT	FORM	TOKENS	COGIDS	MORPHEMES	ALIGNMENT	COGID	SOURCE	NOTE
1943	Yolmo	Red	maɹmu	m a.ɹ + m u	2205 966	red :mu-suffix		651	Dhakal2024	d.m a.r
79	Gyalsumdo	Rice (husked)	tɛ	!t̪/t̪ʰ ɛ	2222	rice		655	Dhakal2024	[x]
80	Gyalsumdo	Rice (husked)	tʰɛ	t̪ʰ ɛ	2222	rice		655	Dhakal2024	[x]
340	Jirel	Rice (husked)	ɕjoɹok	ɕ.j o + ɹ o.k	2223 2224	rice/sjo _rice/rok		656	Dhakal2024	[x]
598	Kagate	Rice (husked)	brea	b.r ea	2225	rice/bre		657	Dhakal2024	[x]
854	Lowa	Rice (husked)	nde	ⁿd/d e	2222	rice		655	Dhakal2024	[x]
1108	Nubri	Rice (husked)	te:	!t/t̪ eː	2222	rice		655	Dhakal2024	[x]
1358	Sherpa	Rice (husked)	ɕjoɹ	ɕ.j o + ɹ !Ø/o.!Ø/k	2223 2224	rice/sjo _rice/rok		656	Dhakal2024	[x]
1602	Tsum	Rice (husked)	ndɹe	!ⁿdɹ/d̪.ɹ e	2222	rice		655	Dhakal2024	[x]
1864	Yolmo	Rice (husked)	mbɹe	ⁿb/b.ɹ e	2225	rice/bre		657	Dhakal2024	[x]
152	Gyalsumdo	Right	jøba	j ø + b a	2233 10	right/jo _:pa-suffix		659	Dhakal2024	[?]
410	Jirel	Right	samapa	s a + m a + p a	2235 11 10	right/sa _:ma-suffix _:ba-suffix/pa		660	Dhakal2024	[?]
669	Kagate	Right	tɕjabutsʰole	tɕ j a + b u + tsʰ o + l e	2237 2238 2239 2240	_right/tsja _:bu-suffix right/tsho right/le		663	Dhakal2024	[?]
925	Lowa	Right	jewa	j e + w a	2233 2241	right/jo _:wa-suffix		659	Dhakal2024	[?]
1175	Nubri	Right	je	j e	2233	right/jo		659	Dhakal2024	[?]
1426	Sherpa	Right	laɡpaɡa	l a.g/k + p a + g a	52 10 2243	_arm/hand _:pa-suffix/pa right		660	Dhakal2024	[?]
1669	Tsum	Right	jepa	j e + p a	2233 10	right/jo _:pa-suffix/pa		659	Dhakal2024	[?]
1931	Yolmo	Right	joba	j o + b a	2233 10	right/jo _:pa-suffix		659	Dhakal2024	[?]
46	Gyalsumdo	Ring	soɹt̪ob	s o.ɹ + t̪ o.b	2253 2254	ring/se ring/top		670	Dhakal2024	[x]
308	Jirel	Ring	əũtʰi	ə.ũ + t̪ʰ i	2255 2256	ring/@u ring/thi		672	Dhakal2024	[x]
567	Kagate	Ring	sipt̪ur	s i.p + t̪ u.r	2253 2254	ring/se ring/top		670	Dhakal2024	[x]
821	Lowa	Ring	set̪op	s e + t̪ o.p	2253 2254	ring/se ring/top		670	Dhakal2024	[x]
1077	Nubri	Ring	soɹt̪ob	s o.ɹ + t̪ o.b	2253 2254	ring/se ring/top		670	Dhakal2024	[x]
1326	Sherpa	Ring	sert̪ub	s e.r + t̪ u.b	2253 2254	ring/se ring/top		670	Dhakal2024	[x]
1571	Tsum	Ring	sot̪ob	s o + t̪ o.b	2253 2254	ring/se ring/top		670	Dhakal2024	[x]
1832	Yolmo	Ring	sit̪ub	s i + t̪ u.b	2253 2254	ring/se ring/top		670	Dhakal2024	[x]
54	Gyalsumdo	River	tsaŋpu	ts a.ŋ + p u	2270 1581	river/tsaŋ _:bu-suffix/pu		674	Dhakal2024	[x]
315	Jirel	River	tʰaŋka	!tʰ/ts a.ŋ + k a	2270 2272	river/tsaŋ _:suffix/ka		674	Dhakal2024	[x]
574	Kagate	River	tsaŋbu	ts a.ŋ + b u	2270 1581	river/tsaŋ _:bu-suffix/pu		674	Dhakal2024	[x]
828	Lowa	River	tsaŋpo	ts a.ŋ + p o	2270 1581	river/tsaŋ _:bu-suffix/pu		674	Dhakal2024	[x]
1084	Nubri	River	kjuɡtɕʰju	k.j u.g/k + tɕʰ.j u	2273 2274	river/kjug _river/tshju		677	Dhakal2024	[x]
1334	Sherpa	River	tsəŋbu	ts ə.ŋ + b u	2270 1581	river/tsaŋ _:bu-suffix/pu		674	Dhakal2024	[x]
1578	Tsum	River	tsaŋbo	ts a.ŋ + b o	2270 1581	river/tsaŋ _:bu-suffix/pu		674	Dhakal2024	[x]
1840	Yolmo	River	tsəŋbu	ts ə.ŋ + b u	2270 1581	river/tsaŋ _:bu-suffix/pu		674	Dhakal2024	[x]
31	Gyalsumdo	Roof	kʰaŋt̪ø	kʰ a.ŋ + t̪ ø	1383 2288	_house roof/tok		679	Dhakal2024	[x]
32	Gyalsumdo	Roof	t̪ʰo	t̪ʰ o	2288	roof/tok		679	Dhakal2024	[x]
294	Jirel	Roof	tsʰanu	tsʰ a + n u	2289 2290	roof/tsha roof/nu		682	Dhakal2024	[x]
554	Kagate	Roof	t̪uŋso	t̪ u.ŋ + s o	2291 2292	roof/tuŋ _roof/so		681	Dhakal2024	[x]
808	Lowa	Roof	t̪aŋ	t̪ a.ŋ	2291	roof/tuŋ		681	Dhakal2024	[x]
1064	Nubri	Roof	t̪ʰɔ	t̪ʰ ɔ	2288	roof/tok		679	Dhakal2024	[x]
1313	Sherpa	Roof	t̪ʰok	t̪ʰ o.k	2288	roof/tok		679	Dhakal2024	[x]
1558	Tsum	Roof	kʰand̪oʔ	kʰ a.!n/ŋ + d̪ o.ʔ	1383 2288	_house roof/tok		679	Dhakal2024	[x]
71	Gyalsumdo	Root	pat̪a	p a + t̪ a	65 30	root/pa _root/tak		686	Dhakal2024	[x]
332	Jirel	Root	tsapɹen	ts a + p.ɹ e.n	2302 2303	root/tsa _root/pren		685	Dhakal2024	[x]
590	Kagate	Root	tsarŋe	ts a.r + ŋ e	2302 2304	root/tsa _root/ŋe		685	Dhakal2024	[x]
846	Lowa	Root	tsawa	ts a + w a	2302 64	root/tsa _:wa-suffix		685	Dhakal2024	[x]
1100	Nubri	Root	tsa	ts a	2302	root/tsa		685	Dhakal2024	[x]
1350	Sherpa	Root	dzət̪ak	dz ə + t̪ a.k	2302 30	root/tsa _root/tak		685	Dhakal2024	[x]
1594	Tsum	Root	tɹat̪oʔ	t̪.ɹ a + t̪ o.ʔ	144 30	root/tsa _root/tak		182	Dhakal2024	[x]
1856	Yolmo	Root	tsaɾki	ts a.ɾ/ɹ + k i	2302 2307	root/tsa _root/ki		685	Dhakal2024	[x]
42	Gyalsumdo	Rope	t̪ʰaɡpa	t̪ʰ a.!g/k + p a	2316 10	rope _:ba-suffix/pa		693	Dhakal2024	[x]
304	Jirel	Rope	t̪ʰakpa	t̪ʰ a.k + p a	2316 10	rope _:ba-suffix/pa		693	Dhakal2024	[x]
563	Kagate	Rope	t̪ʰakpa	t̪ʰ a.k + p a	2316 10	rope _:ba-suffix/pa		693	Dhakal2024	[x]
817	Lowa	Rope	t̪ʰaɡpa	t̪ʰ a.g/k + p a	2316 10	rope _:ba-suffix/pa		693	Dhakal2024	[x]
1073	Nubri	Rope	t̪ʰaɡpa	t̪ʰ a.g/k + p a	2316 10	rope _:ba-suffix/pa		693	Dhakal2024	[x]
1322	Sherpa	Rope	t̪ʰakpa	t̪ʰ a.k + p a	2316 10	rope _:ba-suffix/pa		693	Dhakal2024	[x]
1567	Tsum	Rope	t̪ʰakpa	t̪ʰ a.k + p a	2316 10	rope _:ba-suffix/pa		693	Dhakal2024	[x]
1828	Yolmo	Rope	t̪ʰakpa	t̪ʰ a.k + p a	2316 10	rope _:ba-suffix/pa		693	Dhakal2024	[x]
247	Gyalsumdo	Rope used to tie animals	t̪ʰakpa	t̪ʰ a.k + p a	2333 10	rope _:ba-suffix/pa		695	Dhakal2024	[x]
508	Jirel	Rope used to tie animals	t̪ʰakpa	t̪ʰ a.k + p a	2316 10	rope _:ba-suffix/pa		695	Dhakal2024	[x]
758	Kagate	Rope used to tie animals	t̪ʰakpa	t̪ʰ a.k + p a	2333 2334	rope _:ba-suffix		695	Dhakal2024	[x]
1017	Lowa	Rope used to tie animals	t̪ʰaɡpa	t̪ʰ a.g/k + p a	2333 1019	rope _:ba-suffix		695	Dhakal2024	[x]
1264	Nubri	Rope used to tie animals	hɹeli	h.ɹ e.!Ø/l + l i	2335 2336	rope/hrel _?		697	Dhakal2024	[x]
1512	Sherpa	Rope used to tie animals	t̪ʰakpa	t̪ʰ a.k + p a	2333 10	rope _rope		695	Dhakal2024	[x]
1766	Tsum	Rope used to tie animals	mit̪aʔ	m i + t̪ a.ʔ	2337 2333	rope/mi rope/tak		166	Dhakal2024	[x]
2022	Yolmo	Rope used to tie animals	ɹel	ɹ e.l	2335	rope/hrel		697	Dhakal2024	[x]
92	Gyalsumdo	Salt	tsʰa	tsʰ a	2349	salt		701	Dhakal2024	[x]
352	Jirel	Salt	tsʰa	tsʰ a	2349	salt		701	Dhakal2024	[x]
610	Kagate	Salt	tsʰa	tsʰ a	2349	salt		701	Dhakal2024	[x]
867	Lowa	Salt	tsʰa	tsʰ a	2349	salt		701	Dhakal2024	[x]
1120	Nubri	Salt	tsʰa	tsʰ a	2349	salt		701	Dhakal2024	[x]
1370	Sherpa	Salt	tsʰa	tsʰ a	2349	salt		701	Dhakal2024	[x]
1614	Tsum	Salt	tsʰa	tsʰ a	2349	salt		701	Dhakal2024	[x]
1876	Yolmo	Salt	tsʰa	tsʰ a	2349	salt		701	Dhakal2024	[x]
190	Gyalsumdo	Same	ot̪iɹaŋ	o + t̪ i + ɹ a.ŋ	2358 2734 2360	over-there/o this _same/rang		130	Dhakal2024	[x]
191	Gyalsumdo	Same	od̪iɹaŋ	o + !d̪/t̪ i + ɹ a.ŋ	2358 2734 2360	over-there/o this _same/rang		130	Dhakal2024	[x]
192	Gyalsumdo	Same	taɡe	t̪ a + g e	632 633	same/ta same/ge		131	Dhakal2024	[x]
449	Jirel	Same	t̪ʰokɹaŋ	t̪ʰ o.k + ɹ a.ŋ	2359 2360	same/thok same/rang		134	Dhakal2024	[x]
706	Kagate	Same	wokʰora	w o + kʰ o + r a	2358 2362 2360	over-there/o this/kho different		703	Dhakal2024	[x]
966	Lowa	Same	tɕikpa	tɕ i.k + !p/b a	2024 1019	one :ba-suffix		706	Dhakal2024	[x]
1214	Nubri	Same	tɕɔtɕo	tɕ ɔ + tɕ o	2361 2365	same/tco same:red/tco		705	Dhakal2024	[x]
1463	Sherpa	Same	tɕikparaŋ	tɕ i.k + !p/b a + r a.ŋ	2024 1019 2360	one :ba-suffix _same/rang		706	Dhakal2024	[x]
1706	Tsum	Same	od̪e	o + d̪ !e/i	2358 2734	over-there/o this		130	Dhakal2024	[x]
1969	Yolmo	Same	andaɾaŋ	a.n + !d/t̪ a + ɾ/ɹ a.ŋ	2366 632 2360	/an same/ta different		702	Dhakal2024	[x]
61	Gyalsumdo	Sand	pema	p e + m a	2384 1442	sand/phe _:ma-suffix		712	Dhakal2024	[x]
323	Jirel	Sand	pʰesa	pʰ e + s a	2384 57	sand/phe _sand/sa		712	Dhakal2024	[x]
581	Kagate	Sand	pema	p e + m a	2384 1442	sand/phe _:ma-suffix		712	Dhakal2024	[x]
836	Lowa	Sand	pema	p e + m a	2384 1442	sand/phe _:ma-suffix		712	Dhakal2024	[x]
1091	Nubri	Sand	pɛ̃:	p ɛ̃ː/ɛ + Ø/m Ø/a	2384 1442	sand/phe _:ma-suffix		712	Dhakal2024	[x]
1341	Sherpa	Sand	pʰema	pʰ e + m a	2384 1442	sand/phe _:ma-suffix		712	Dhakal2024	[x]
1585	Tsum	Sand	ijãʔ	i + j ã.ʔ	2387 2388	sand/i sand/jã?		715	Dhakal2024	[x]
1847	Yolmo	Sand	pema	p e + m a	2384 1442	sand/phe _:ma-suffix		712	Dhakal2024	[x]
172	Gyalsumdo	Seven	t̪yn	t̪ y.n	2400	seven		717	Dhakal2024	[x]
431	Jirel	Seven	nd̪uin	ⁿd/d̪ ui.n	2400	seven		717	Dhakal2024	[x]
688	Kagate	Seven	t̪in	t̪ i.n	2400	seven		717	Dhakal2024	[x]
945	Lowa	Seven	t̪yn	t̪ y.n	2400	seven		717	Dhakal2024	[x]
1194	Nubri	Seven	t̪yn̪	t̪ y.n	2400	seven		717	Dhakal2024	[x]
1445	Sherpa	Seven	d̪in	d̪ i.n	2400	seven		717	Dhakal2024	[x]
1688	Tsum	Seven	t̪un	t̪ u.n	2400	seven		717	Dhakal2024	[x]
1950	Yolmo	Seven	t̪in	t̪ i.n	2400	seven		717	Dhakal2024	[x]
226	Gyalsumdo	She	mo	m o	601	female		718	Dhakal2024	[x]
490	Jirel	She	t̪ʰe	t̪ʰ e	2410	she		719	Dhakal2024	[x]
738	Kagate	She	mo	m o	601	female		718	Dhakal2024	[x]
999	Lowa	She	mo	m o	601	female		718	Dhakal2024	[x]
1246	Nubri	She	mo	m o	601	female		718	Dhakal2024	[x]
1494	Sherpa	She	t̪ʰi	t̪ʰ i	2410	she		719	Dhakal2024	[x]
1745	Tsum	She	mo	m o	601	female		718	Dhakal2024	[x]
2002	Yolmo	She	mo	m o	601	female		718	Dhakal2024	[x]
149	Gyalsumdo	Short	t̪øma	t̪ ø + m a	2420 1442	short/thum _:ma-suffix/ma		720	Dhakal2024	[x]
407	Jirel	Short	t̪ʰumma	t̪ʰ u.m + m a	2420 11	short/thum _ma-suffix/ma		720	Dhakal2024	[x]
666	Kagate	Short	t̪ʰimi	t̪ʰ i + m i	2420 2419	short/thum _:mi-suffix		720	Dhakal2024	[x]
922	Lowa	Short	t̪uŋwa	t̪ u.ŋ + w a	2420 2421	short/thum _:wa-suffix		720	Dhakal2024	[x]
1172	Nubri	Short	t̪ɛ̃n̪d̪ɛ̃	t̪ ɛ̃ + ⁿd̪/d̪ !ɛ̃/ɛ	2420 2418	short/thum _:de-suffix		721	Dhakal2024	[x]
1423	Sherpa	Short	t̪ʰinme	t̪ʰ i.n + m e	2420 2419	short/thum _:me-suffix		720	Dhakal2024	[x]
1666	Tsum	Short	t̪ʰyma	t̪ʰ y + m a	2420 11	short/thum _:ma-suffix/ma		720	Dhakal2024	[x]
1928	Yolmo	Short	t̪ʰemu	t̪ʰ e + m u	2420 966	short/thum _:mu-suffix		720	Dhakal2024	[x]
170	Gyalsumdo	Six	tuk	!t̪/t̪ʰ u.k	2435	six		724	Dhakal2024	[x]
171	Gyalsumdo	Six	tʰuk	t̪ʰ u.k	2435	six		724	Dhakal2024	[x]
430	Jirel	Six	tʰok	t̪ʰ o.k	2435	six		724	Dhakal2024	[x]
687	Kagate	Six	tuk	t̪ u.k	2435	six		724	Dhakal2024	[x]
943	Lowa	Six	tuk	t̪ u.k	2435	six		724	Dhakal2024	[x]
944	Lowa	Six	tʰɹuk	t̪ʰ.ɾ u.k	2435	six		724	Dhakal2024	[x]
1193	Nubri	Six	tuk	t̪ u.k	2435	six		724	Dhakal2024	[x]
1444	Sherpa	Six	tʰuk	t̪ʰ u.k	2435	six		724	Dhakal2024	[x]
1687	Tsum	Six	tɹu	t̪.ɹ u	2435	six		724	Dhakal2024	[x]
1949	Yolmo	Six	tu	t̪ u	2435	six		724	Dhakal2024	[x]
22	Gyalsumdo	Skin	paɡpa	p a.g/k + p a	2446 10	skin/pag _:pa-suffix/pa		725	Dhakal2024	[x]
23	Gyalsumdo	Skin	poɡo	p o + g o	2447 42	skin/pag /go		725	Dhakal2024	[x]
286	Jirel	Skin	kokt̪en	k o.k + t̪ e.n	2448 2449	skin/kwa _/ten		726	Dhakal2024	[x]
546	Kagate	Skin	koba	k o + b a	2448 10	skin/kwa _:pa-suffix/ba		726	Dhakal2024	[x]
799	Lowa	Skin	pawo	p a + w o	2446 2450	skin/pag _skin		725	Dhakal2024	[x]
1056	Nubri	Skin	pau	p a + !Ø/w !u/o	2446 2450	skin/pag wo		725	Dhakal2024	[x]
1304	Sherpa	Skin	kwa	!kʷ/k !Ø/o + !Ø/w a	2448 2450	skin/ko wa		726	Dhakal2024	[x]
1549	Tsum	Skin	koa	k o + !Ø/w a	2448 2450	skin/ko wa		726	Dhakal2024	[x]
1811	Yolmo	Skin	pawa	p a + w a	2446 2450	skin/pag _skin		725	Dhakal2024	[x]
50	Gyalsumdo	Sky	nam	n a.m	2462	sky-rain		730	Dhakal2024	[x]
311	Jirel	Sky	n̪am	!n̪/n a.m	2462	sky-rain		730	Dhakal2024	[x]
570	Kagate	Sky	nam	n a.m	2462	sky-rain		730	Dhakal2024	[x]
824	Lowa	Sky	nam	n a.m	2462	sky-rain		730	Dhakal2024	[x]
1080	Nubri	Sky	nam	n a.m	2462	sky-rain		730	Dhakal2024	[x]
1329	Sherpa	Sky	nam	n a.m	2462	sky-rain		730	Dhakal2024	[x]
1574	Tsum	Sky	n̪am	!n̪/n a.m	2462	sky-rain		730	Dhakal2024	[x]
1835	Yolmo	Sky	n̪əm	!n̪/n ə.m	2462	sky-rain		730	Dhakal2024	[x]
157	Gyalsumdo	Small	tɕema	!tɕ/tɕʰ e + m a	2471 1442	small/? _:ma-suffix/ma		732	Dhakal2024	tɕʰuŋ «small»
416	Jirel	Small	tikti	t̪ i.k + t̪ i	931 83	small _/ti		733	Dhakal2024	tɕʰuŋ «small»
674	Kagate	Small	tɕʰimi	tɕʰ i + m i	2471 2472	small/tsh _/mi		732	Dhakal2024	tɕʰuŋ «small»
930	Lowa	Small	tɕuŋwa	tɕ u.ŋ + w a	152 2475	small _:wa-suffix		731	Dhakal2024	tɕʰuŋ «small»
1180	Nubri	Small	tɛtɛ	t̪ ɛ + t̪ ɛ	2474 2476	small/tE _:RED/tE		192	Dhakal2024	tɕʰuŋ «small»
1431	Sherpa	Small	tikpe	t̪ i.k + p e	931 932	small _/bi		733	Dhakal2024	tɕʰuŋ «small»
1674	Tsum	Small	tɕʰyma	tɕʰ y + m a	2471 11	SMALL _:ma-suffix/ma		731	Dhakal2024	tɕʰuŋ «small»
1936	Yolmo	Small	tsemu	ts e + m u	153 966	small _:mu-suffix		193	Dhakal2024	tɕʰuŋ «small»
63	Gyalsumdo	Smoke	t̪uba	t̪ u + b a	2488 10	smoke/tu _:pa-suffix/pa		738	Dhakal2024	[x]
325	Jirel	Smoke	t̪ʰut̪ak	t̪ʰ u + t̪ a.k	2488 2490	smoke/tu _:suffix/tak		738	Dhakal2024	[x]
583	Kagate	Smoke	d̪ipa	d̪ i + p a	2488 10	smoke/tu _:pa-suffix/pa		738	Dhakal2024	[x]
838	Lowa	Smoke	t̪ipa	t̪ i + p a	2488 10	smoke/tu _:pa-suffix/pa		738	Dhakal2024	[x]
1093	Nubri	Smoke	t̪ohpa	t̪ o.h + p a	2488 10	smoke/tu _:pa-suffix/pa		738	Dhakal2024	[x]
1343	Sherpa	Smoke	t̪ʰut̪a	t̪ʰ u + t̪ a	2488 2490	smoke/tu _:suffix/tak		738	Dhakal2024	[x]
1587	Tsum	Smoke	t̪upa	t̪ u + p a	2488 10	smoke/tu _:pa-suffix/pa		738	Dhakal2024	[x]
1849	Yolmo	Smoke	t̪ipa	t̪ i + p a	2488 10	smoke/tu _:pa-suffix/pa		738	Dhakal2024	[x]
106	Gyalsumdo	Snake	tul	t̪ u.l	2505	snake		742	Dhakal2024	[x]
367	Jirel	Snake	ɹul	ɹ u.l	2505	snake		742	Dhakal2024	[x]
623	Kagate	Snake	prul	p.r u.l	2505	snake		742	Dhakal2024	sbrul «GiftSchlange»
880	Lowa	Snake	tu	t̪ u	2505	snake		742	Dhakal2024	[x]
881	Lowa	Snake	tʰu	!tʰ/t̪ u	2505	snake		742	Dhakal2024	[x]
1133	Nubri	Snake	tul	t̪ u.l	2505	snake		742	Dhakal2024	[x]
1383	Sherpa	Snake	dul	d̪ u.l	2505	snake		742	Dhakal2024	[x]
1627	Tsum	Snake	tɹul	t̪.ɹ u.l	2505	snake		742	Dhakal2024	[x]
1889	Yolmo	Snake	pɹul	p.ɹ u.l	2505	snake		742	Dhakal2024	sbrul «GiftSchlange»
122	Gyalsumdo	Son	pitsa	p i + ts a	487 488	child-1 child-2		743	Dhakal2024	[x]
383	Jirel	Son	pʰudʑuŋ	pʰ u + dʑ u.ŋ	2515 2517	child-son son-2		743	Dhakal2024	[x]
639	Kagate	Son	pu	p u	2515	child-son		743	Dhakal2024	[x]
896	Lowa	Son	pidza	p i + dz a	487 488	child-1 child-2		743	Dhakal2024	[x]
1148	Nubri	Son	puh	p u.h	2515	child-son		743	Dhakal2024	[x]
1399	Sherpa	Son	pʰudʑjuŋ	pʰ u + dʑ.j u.ŋ	2515 2517	child-son son-2		743	Dhakal2024	[x]
1642	Tsum	Son	pu	p u	2515	child-son		743	Dhakal2024	[x]
1904	Yolmo	Son	pu	p u	2515	child-son		743	Dhakal2024	[x]
242	Gyalsumdo	Spade	t̪oktsi	t̪ o.k + ts i	2528 2529	spade _tsi		746	Dhakal2024	[x]
503	Jirel	Spade	t̪oktsi	t̪ o.k + ts i	2528 2529	spade _tsi		746	Dhakal2024	[x]
752	Kagate	Spade	t̪odzi	t̪ o + !dz/ts i	2528 2529	spade _tsi		746	Dhakal2024	[x]
1011	Lowa	Spade	t̪oktse	t̪ o.k + ts e	2528 2529	spade _tsi		746	Dhakal2024	[x]
1258	Nubri	Spade	t̪otse	t̪ o + ts e	2528 2529	spade _tsi		746	Dhakal2024	[x]
1507	Sherpa	Spade	t̪oktsi	t̪ o.k + ts i	2528 2529	spade _tsi		746	Dhakal2024	[x]
1760	Tsum	Spade	t̪otse	t̪ o + ts e	2528 2529	spade _spade		746	Dhakal2024	[x]
2015	Yolmo	Spade	t̪uzi	t̪ u + !z/ts i	2528 2529	spade _spade		746	Dhakal2024	[x]
111	Gyalsumdo	Spider	palba	p a.l + b a	2548 2554	spider/bel _/ba		748	Dhakal2024	[x]
372	Jirel	Spider	ŋɡwãpali	ⁿg/g.w ã + p a + l i	2549 10 2550	splider/gwa _:ba-suffix/pa _/li		61	Dhakal2024	[x]
628	Kagate	Spider	kiɡor	k i + g o.r	2551 2552	spider/ki _/gor		56	Dhakal2024	[x]
885	Lowa	Spider	mbut̪om	ⁿb/b u + t̪ o.m	73 2553	spider/bu _/tom		51	Dhakal2024	[x]
1137	Nubri	Spider	pabla	p a.bl/l + !Ø/b a	2548 2554	spider/bel _/ba		748	Dhakal2024	[x]
1388	Sherpa	Spider	bəldzjaŋ	b ə.l + dz.j a.ŋ	2548 2555	spider/bel _/dziang		748	Dhakal2024	[x]
1631	Tsum	Spider	tɹaula	t̪.ɹ au + l a	2556 14	spierd/trau _/la		60	Dhakal2024	[x]
1893	Yolmo	Spider	ɕwabu	ɕ.w a + b u	2557 2548	spider/swa _/bu		58	Dhakal2024	[x]
51	Gyalsumdo	Star	kaɹma	k a.ɹ + m a	2565 11	star/white _:ma-suffix/ma		759	Dhakal2024	s.k a.r
312	Jirel	Star	kaɹma	k a.ɹ + m a	2565 11	star/white _ma-suffix/ma		759	Dhakal2024	s.k a.r
571	Kagate	Star	karma	k a.r + m a	2565 11	star/white _:ma-suffix/ma		759	Dhakal2024	s.k a.r
825	Lowa	Star	kaɹma	k aɹ/a + m a	2565 11	star/white _:ma-suffix/ma		759	Dhakal2024	s.k a.r
1081	Nubri	Star	kaɹma	k a.ɹ + m a	2565 11	star/white _:ma-suffix/ma		759	Dhakal2024	s.k a.r
1330	Sherpa	Star	kərma	k ə/a.r + m a	2565 11	star/white _:ma-suffix/ma		759	Dhakal2024	s.k a.r
1331	Sherpa	Star	kərdzjaŋ	k ə/a.r + dz.j a.ŋ	2565 2567	star/white star/dzjaŋ		86	Dhakal2024	s.k a.r
1575	Tsum	Star	kaɹma	k a.ɹ + m a	2565 11	star/white _:ma-suffix/ma		759	Dhakal2024	s.k a.r
1836	Yolmo	Star	kəɾma	k ə/a.ɾ/ɹ + m a	2565 11	star/white _:ma-suffix/ma		759	Dhakal2024	s.k a.r
262	Gyalsumdo	Stick	kjukpa	k.j u.k + p a	2584 10	stick _:ba-suffix/pa		175	Dhakal2024	[x]
522	Jirel	Stick	dəndi	d̪ ə + ⁿd/d̪ i	2586 2587	stick _stick		765	Dhakal2024	[x]
774	Kagate	Stick	perka	p e.r + k a	28 2589	stick/per _ka		762	Dhakal2024	[x]
1033	Lowa	Stick	pekjoʔ	p e.k + j o.ʔ	2588 2590	stick _jo		762	Dhakal2024	[x]
1279	Nubri	Stick	pikpa	p i.k + p a	2588 1078	stick _:pa-suffix/pa		762	Dhakal2024	[x]
1280	Nubri	Stick	peɹka	p e.ɹ + k a	28 2589	stick/per _ka		762	Dhakal2024	[x]
1526	Sherpa	Stick	t̪oŋləŋ	t̪ o.ŋ + l ə.ŋ	2586 2592	stick _leng		177	Dhakal2024	[x]
1784	Tsum	Stick	perka	p e.ɹ + k a	28 2589	stick/per _ka		762	Dhakal2024	[x]
2037	Yolmo	Stick	pɹeka	p !ɹ/e.!Ø/ɹ + k a	28 2589	stick/per _ka		762	Dhakal2024	[x]
59	Gyalsumdo	Stone	t̪o	t̪ o	47	stone		771	Dhakal2024	[x]
321	Jirel	Stone	nd̪o	ⁿd/d̪ o	47	stone		771	Dhakal2024	[x]
579	Kagate	Stone	t̪o	t̪ o	47	stone		771	Dhakal2024	[x]
834	Lowa	Stone	t̪okoŋ	t̪ o + k o.ŋ	47 2604	stone _stone/kong		771	Dhakal2024	[x]
1089	Nubri	Stone	t̪oh	t̪ o.h	47	stone		771	Dhakal2024	[x]
1339	Sherpa	Stone	d̪o	d̪ o	47	stone		771	Dhakal2024	[x]
1583	Tsum	Stone	t̪o	t̪ o	47	stone		771	Dhakal2024	[x]
1845	Yolmo	Stone	t̪o	t̪ o	47	stone		771	Dhakal2024	[x]
47	Gyalsumdo	Sun	ɲima	ɲ i + m a	2613 11	sun _:ma-suffix/ma		773	Dhakal2024	[x]
309	Jirel	Sun	ɲima	ɲ i + m a	2613 11	sun _ma-suffix/ma		773	Dhakal2024	[x]
568	Kagate	Sun	ŋima	ŋ i + m a	2613 11	sun _:ma-suffix/ma		773	Dhakal2024	[x]
822	Lowa	Sun	ɲima	ɲ i + m a	2613 11	sun _:ma-suffix/ma		773	Dhakal2024	[x]
1078	Nubri	Sun	ɲo	ɲ o	76	sun		82	Dhakal2024	[x]
1327	Sherpa	Sun	ɲima	ɲ i + m a	2613 11	sun _ma-suffix/ma		773	Dhakal2024	[x]
1572	Tsum	Sun	ɲiã	ɲ i + !Ø/m ã/a	2613 11	sun _:ma-suffix/ma		773	Dhakal2024	[x]
1833	Yolmo	Sun	ɲima	ɲ i + m a	2613 11	sun _ma-suffix/ma		773	Dhakal2024	[x]
263	Gyalsumdo	Sweat	ŋulna	ŋ u.l + n a	2628 2629	sweat/nul _na		775	Dhakal2024	[x]
523	Jirel	Sweat	tʰot̪	t̪ʰ o.t̪	2630	sweat		778	Dhakal2024	[x]
775	Kagate	Sweat	ŋuldʑju	ŋ u.l + dʑj/dʑ u	2628 2631	sweat/nul _dzu		775	Dhakal2024	[x]
1034	Lowa	Sweat	ŋunak	ŋ u + n a.k	2628 2629	sweat/nul _na		775	Dhakal2024	[x]
1281	Nubri	Sweat	ŋulna	ŋ u.l + n a	2628 2629	sweat/nul _na		775	Dhakal2024	[x]
1282	Nubri	Sweat	ŋylna	ŋ y.l + n a	2628 2629	sweat/nul _na		775	Dhakal2024	[x]
1527	Sherpa	Sweat	ŋumn̪a	ŋ u.m + !n̪/n a	2628 2629	sweat/nul _na		775	Dhakal2024	[x]
1785	Tsum	Sweat	ŋulʑju	ŋ u.l + ʑ.j u	2628 2631	sweat/nul _dzu		775	Dhakal2024	[x]
1786	Tsum	Sweat	ŋulnaʔ	ŋ u.l + n a.ʔ	2628 2629	sweat/nul _na		775	Dhakal2024	[x]
2038	Yolmo	Sweat	ŋuldʑju	ŋ u.l + dʑ.j u	2628 2631	sweat/nul _dzu		775	Dhakal2024	[x]
