ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morpheme_Structure,Grouped_Segments,Partial_Cognacy,Internal_Cognacy,Combined,Alignment,Subset
Jirel-53-Toeat-2,,Jirel,53-Toeat,soba,soba,s o + b a,[x],Dhakal2024,1240,,,,bite/so _:ba-suffix/ba,s o + b a,2966 8,892,1,s o + b a,Dhakal2024
Jirel-53-Toeat-3,,Jirel,53-Toeat,sabla,sabla,s a b + l a,[x],Dhakal2024,1240,,,,eat _:suffix/la,s a.b + l a,94 2969,892,1,s a.b + l a,Dhakal2024
Jirel-16-Tobite-1,,Jirel,16-Tobite,muɹtɕja,muɹtɕja,m u ɹ + tɕ j a,[x],Dhakal2024,1202,,,,bite/mur bite/gjap,m u.ɹ + tɕ.j a,2863 2864,848,1,m u.ɹ + tɕ.j a,Dhakal2024
Jirel-16-Tobite-2,,Jirel,16-Tobite,muɹab,muɹab,m u !Ø/ɹ + ɹ a b,[x],Dhakal2024,1202,,,,bite/mur bite/rab,m u.!Ø/ɹ + ɹ a.b,2863 2872,848,1,m u.!Ø/ɹ + ɹ a.b,Dhakal2024
Jirel-13-Tobehungry-1,,Jirel,13-Tobehungry,t̪oaba,t̪oaba,t̪ o + !Ø/w a + b a,[x],Dhakal2024,,,,,hungry/to _:wa-suffix _:ba-suffix,t̪ o + !Ø/w a + b a,2809 2815 8,830,0,t̪ o + !Ø/w a + b a,Dhakal2024
Jirel-13-Tobehungry-2,,Jirel,13-Tobehungry,t̪oabalabat̪e,t̪oabalabat̪e,t̪ o + !Ø/w a + b a + l a + b a + t̪ e,[x],Dhakal2024,,,,,hungry/to _:wa-suffix _:ba-suffix _hungry/la _:ba-suffix _:te-suffix/te,t̪ o + !Ø/w a + b a + l a + b a + t̪ e,2809 2815 8 2816 8 9,830,0,t̪ o + !Ø/w a + b a + l a + b a + t̪ e,Dhakal2024
Jirel-48-Todrink-1,,Jirel,48-Todrink,t̪ʰuŋ,t̪ʰuŋ,t̪ʰ u ŋ,[x],Dhakal2024,1232,,,,drink,t̪ʰ u.ŋ,2950,886,1,t̪ʰ u.ŋ,Dhakal2024
Jirel-48-Todrink-2,,Jirel,48-Todrink,t̪ʰubat̪e,t̪ʰubat̪e,t̪ʰ u !Ø/ŋ + b a + t̪ e,[x],Dhakal2024,1232,,,,drink _:vrb-suffix/ba _:te-suffix/te,t̪ʰ u.!Ø/ŋ + b a + t̪ e,2950 122 9,886,1,t̪ʰ u + b a + t̪ e,Dhakal2024
Jirel-199-Tobethirsty-1,,Jirel,199-Tobethirsty,komba,komba,k o m + b a,[x],Dhakal2024,,,,,thirsty _:ba-suffix/ba,k o.m + b a,2839 8,839,0,k o n/m + b a,Dhakal2024
Jirel-180-Tosleep-1,,Jirel,180-Tosleep,ɲol,ɲol,ɲ !o/a l,[x],Dhakal2024,1394,,,,sleep,ɲ !o/a.l,3192,978,1,ɲ o.l,Dhakal2024
Jirel-180-Tosleep-2,,Jirel,180-Tosleep,ɲalat̪e,ɲalat̪e,ɲ a !Ø/l + l a + t̪ e,[x],Dhakal2024,1394,,,,sleep _:vrb-suffix/la _:te-suffix/te,ɲ a.!Ø/l + l a + t̪ e,3192 9,978,1,ɲ a.!Ø/l + l a + t̪ e,Dhakal2024
Jirel-113-Tolie-1,,Jirel,113-Tolie,ɹilat̪e,ɹilat̪e,ɹ i + l a + t̪ e,[x],Dhakal2024,,,,,lie/ri _:vrb-suffix/la _:te-suffix/te,ɹ i + l a + t̪ e,3069 3067 9,160,0,ɹ i + l a + t̪ e,Dhakal2024
Jirel-113-Tolie-2,,Jirel,113-Tolie,pəltekʰabat̪e,pəltekʰabat̪e,p ə l + t̪ e + kʰ a + b a + t̪ e,[x],Dhakal2024,,,,,lie/pel lie/te lie/kha _:ba-suffix/ba _:te-suffix/te,p ə.l + t̪ e + kʰ a + b a + t̪ e,3077 3066 3076 8 9,158,0,p ə.l + t̪ e + kʰ a + b a + t̪ e,Dhakal2024
Jirel-176-Tosit-1,,Jirel,176-Tosit,d̪et̪at̪e,d̪et̪at̪e,d̪ e + t̪ a + t̪ e,,Dhakal2024,,,,,sit/te _:vrb-suffix/ta _:te-suffix/te,d̪ e + t̪ a + t̪ e,3176 3177 9,973,0,d̪ e - + t̪ a + t̪ e,Dhakal2024
Jirel-80-Togive-1,,Jirel,80-Togive,mbind̪at̪e,mbind̪at̪e,ⁿb/b i n + d̪ a + t̪ e,,Dhakal2024,1266,,,,give/mbin _:vrb-suffix/da _:te-suffix/te,ⁿb/b i.n + d̪ a + t̪ e,3001 3002 9,903,1,ⁿb/b i.n + d̪ a + t̪ e,Dhakal2024
Jirel-29-Toburn-1,,Jirel,29-Toburn,tsʰikpat̪e,tsʰikpat̪e,tsʰ i k + !p/b a + t̪ e,,Dhakal2024,,,,,burn _:vrb-suffix/ba _:te-suffix/te,tsʰ i.k + !p/b a + t̪ e,2888 10 9,860,0,tsʰ i.k + p a + t̪ e,Dhakal2024
Jirel-29-Toburn-2,,Jirel,29-Toburn,tsʰikt̪uk,tsʰikt̪uk,tsʰ i k + t̪ u k,,Dhakal2024,,,,,burn ?,tsʰ i.k + t̪ u.k,2888 2892,861,0,tsʰ i k + t̪ u k,Dhakal2024
Jirel-43-Todie-1,,Jirel,43-Todie,ɕjapt̪e,ɕjapt̪e,ɕ j a p + t̪ e,? ← Chinese sǐ,Dhakal2024,883,,,,die _:te-suffix/te,ɕ.j a.p + t̪ e,2937 9,883,1,ɕ.j a.p + t̪ e,Dhakal2024
Jirel-106-Tokill-1,,Jirel,106-Tokill,set̪at̪e,set̪at̪e,s e + t̪ a + t̪ e,← Chinese shā,Dhakal2024,1311,,,,kill _:vrb-suffix/ta _:te-suffix/te,s e + t̪ a + t̪ e,3050 3051 9,924,1,s e + t̪ a + t̪ e,Dhakal2024
Jirel-74-Tofly-1,,Jirel,74-Tofly,pʰuɹ,pʰuɹ,pʰ u ɹ,,Dhakal2024,1259,,,,fly,pʰ u.ɹ,2984,897,1,pʰ u.ɹ,Dhakal2024
Jirel-74-Tofly-2,,Jirel,74-Tofly,pʰuɹat̪e,pʰuɹat̪e,pʰ u !Ø/ɹ + ɹ a + t̪ e,,Dhakal2024,1259,,,,fly _:vrb-suffix/ra _:te-suffix/te,pʰ u.!Ø/ɹ + ɹ a + t̪ e,2984 2989 9,897,1,pʰ u.!Ø/ɹ + ɹ a + t̪ e,Dhakal2024
Jirel-220-Towalk-1,,Jirel,220-Towalk,kʰjom,kʰjom,kʰ j o m,?,Dhakal2024,1013,,,,TO,kʰ.j o.m,3289,1013,1,kʰ.j o.m,Dhakal2024
Jirel-220-Towalk-2,,Jirel,220-Towalk,kʰjambat̪e,kʰjambat̪e,kʰ j a m + b a + t̪ e,?,Dhakal2024,1013,,,,_to _:vrb-suffix/ba _:te-suffix/te,kʰ.j a.m + b a + t̪ e,3289 8 9,1012,1,kʰ.j a.m + b a + t̪ e,Dhakal2024
Jirel-169-Torun-1,,Jirel,169-Torun,tɕʰwabat̪e,tɕʰwabat̪e,tɕʰ w a + b a + t̪ e,,Dhakal2024,19,,,,run _:vrb-suffix/ba _:te-suffix/te,tɕʰ.w a + b a + t̪ e,3159 8 9,966,1,tɕʰ.w a + b a + t̪ e,Dhakal2024
Jirel-81-Togo-1,,Jirel,81-Togo,ɡalat̪e,ɡalat̪e,g a + l a + t̪ e,,Dhakal2024,,,,,go/ga _:vrb-suffix/la _:te-suffix/te,g a + l a + t̪ e,3018 3019 9,910,0,g a + l a + t̪ e -,Dhakal2024
Jirel-81-Togo-2,,Jirel,81-Togo,ŋɡjuk,ŋɡjuk,ⁿg/g j u k,,Dhakal2024,,,,,go,ⁿg/g.j u.k,3022,915,0,ⁿg/g.j u.k,Dhakal2024
Jirel-38-Tocome-1,,Jirel,38-Tocome,ɕjok,ɕjok,ɕ j o k,,Dhakal2024,1224,,,,come/sjo,ɕ.j o.k,2921,876,1,ɕ.j o.k,Dhakal2024
Jirel-186-Tospeak-1,,Jirel,186-Tospeak,mbat̪kʰabat̪e,mbat̪kʰabat̪e,ⁿb/b a t̪ + kʰ a + b a + t̪ e,,Dhakal2024,,,,,speak/bat speak/kha _:vrb-suffix/ba _:te-suffix/te,ⁿb/b a.t̪ + kʰ a + b a + t̪ e,3214 3215 8 9,986,0,ⁿb/b a.t̪ + kʰ a + b a + t̪ e,Dhakal2024
Jirel-116-Tohearlisten-1,,Jirel,116-Tohearlisten,t̪ʰobat̪e,t̪ʰobat̪e,t̪ʰ o + b a + t̪ e,,Dhakal2024,48,,,,hear/to _:vrb-suffix/ba _:te-suffix/te,t̪ʰ o + b a + t̪ e,3034 8 9,918,1,t̪ʰ o - + b a + t̪ e,Dhakal2024
Jirel-119-Tolook-1,,Jirel,119-Tolook,t̪abat̪e,t̪abat̪e,t̪ a + b a + t̪ e,,Dhakal2024,,,,,lookt/ta _:vrb-suffix/ba _:te-suffix/te,t̪ a + b a + t̪ e,3096 8 9,944,0,t̪ a + b a + t̪ e,Dhakal2024
Jirel-103-I-1,,Jirel,103-I,ŋa,ŋa,ŋ a,[x],Dhakal2024,1310,,,,I,ŋ a,1432,418,1,ŋ a,Dhakal2024
Jirel-203-Youinformal-1,,Jirel,203-Youinformal,kʰo,kʰo,kʰ !Ø/j o,[x],Dhakal2024,1430,,,,thou,kʰ.!Ø/j o,3779,1157,1,kʰ.!Ø/j - o -,Dhakal2024
Jirel-90-He-1,,Jirel,90-He,t̪ʰe,t̪ʰe,t̪ʰ e,[x],Dhakal2024,,,,,he,t̪ʰ e,1255,366,0,t̪ʰ e,Dhakal2024
Jirel-174-She-1,,Jirel,174-She,t̪ʰe,t̪ʰe,t̪ʰ e,[x],Dhakal2024,,,,,she,t̪ʰ e,2410,719,0,t̪ʰ e,Dhakal2024
Jirel-224-Weinclusive-1,,Jirel,224-Weinclusive,oɹoŋ,oɹoŋ,o + ɹ o ŋ,,Dhakal2024,1070,,,,we _all/rang,o + ɹ o.ŋ,3500 16,1070,1,o + ɹ o.ŋ,Dhakal2024
Jirel-224-Weinclusive-2,,Jirel,224-Weinclusive,ŋɡaŋe,ŋɡaŋe,ⁿg/g a + ŋ e,,Dhakal2024,1067,,,,we-inclusive all/nge,ⁿg/g a + ŋ e,17 18,1067,1,ⁿg/g a + ŋ e,Dhakal2024
Jirel-240-Youplural-1,,Jirel,240-Youplural,kʰjokjon,kʰjokjon,kʰ j o + k j o n,,Dhakal2024,1498,,,,YOU _you,kʰ.j o + k.j o n,3791 3792,1159,1,kʰ.j o + k.j o n,Dhakal2024
Jirel-198-They-1,,Jirel,198-They,t̪ʰeba,t̪ʰeba,t̪ʰ e + b a,,Dhakal2024,,,,,THEY _:ba-suffix/ba,t̪ʰ e + b a,2716 8,800,0,t̪ʰ e + b a,Dhakal2024
Jirel-117-Load-1,,Jirel,117-Load,kʰuɹbo,kʰuɹbo,kʰ u ɹ + b o,,Dhakal2024,,,,,LOAD _load,kʰ u.ɹ + b o,1580 1581,463,0,kʰ u ɹ + b o,Dhakal2024
Jirel-72-Floureatenasfood-1,,Jirel,72-Floureatenasfood,pʰe,pʰe,pʰ e,,Dhakal2024,,,,,FLOUR,pʰ e,148,183,0,pʰ e,Dhakal2024
Jirel-86-Hailstone-1,,Jirel,86-Hailstone,seɹe,seɹe,s e + ɹ e,,Dhakal2024,1280,,,,HAILSTONE _hailstone,s e + ɹ e,1197 1198,347,1,s e - + ɹ - e -,Dhakal2024
Jirel-104-Intestine-1,,Jirel,104-Intestine,ŋɡjumak,ŋɡjumak,!ⁿg/k j u + m a k,[?],Dhakal2024,,,,,intestine _:ma-suffix/ma,!ⁿg/k.j u + m a.k,1441 1442,419,0,!ⁿg/k.j u + m a.k,Dhakal2024
Jirel-237-Yard-1,,Jirel,237-Yard,ɕjaŋka,ɕjaŋka,ɕ j a ŋ + k a,,Dhakal2024,,,,,yard YARD,ɕ.j a.ŋ + k a,3727 3725,1143,0,ɕ.j a.ŋ + k a,Dhakal2024
Jirel-217-Touproot-1,,Jirel,217-Touproot,pʰalat̪e,pʰalat̪e,pʰ a !Ø/l + l a + t̪ e,← Nepal phal (?),Dhakal2024,,,,,uproot/phal _la _:te-suffix/te,pʰ a.!Ø/l + l a + t̪ e,3272 3273 9,1004,0,pʰ a!Ø/l + l a + t̪ e,Dhakal2024
Jirel-150-Oven-1,,Jirel,150-Oven,t̪ʰap,t̪ʰap,t̪ʰ a p,[x],Dhakal2024,,,,,oven/thab,t̪ʰ a.p,2062,603,0,t̪ʰ a.p,Dhakal2024
Jirel-94-Heel-1,,Jirel,94-Heel,kuɹkutsa,kuɹkutsa,k u ɹ + k u + ts a,[x],Dhakal2024,,,,,heel/kur _heel/ku _heel/tsa,k u.ɹ + k u + ts a,1301 1302 106,375,0,k u.ɹ + k u + ts a,Dhakal2024
Jirel-185-Spade-1,,Jirel,185-Spade,t̪oktsi,t̪oktsi,t̪ o k + ts i,[x],Dhakal2024,,,,,spade _tsi,t̪ o.k + ts i,2528 2529,746,0,t̪ o.k + ts i,Dhakal2024
Jirel-97-Horse-1,,Jirel,97-Horse,ŋɡoda,ŋɡoda,ⁿg/g o + !d/t̪ a,,Dhakal2024,1294,,,,_horse horse,ⁿg/g o + !d/t̪ a,1354 1352,393,1,ⁿg/g o + !d/t̪ a,Dhakal2024
Jirel-156-Toplough-1,,Jirel,156-Toplough,mowat̪e,mowat̪e,m o + w a + t̪ e,[x],Dhakal2024,,,,,to-plough _:wa-suffix _:te-suffix/te,m o + w a + t̪ e,3133 3135 9,959,0,m o + w a + t̪ e,Dhakal2024
Jirel-105-Bond-1,,Jirel,105-Bond,t̪əmasuk,t̪əmasuk,t̪ ə + m a + s u k,[x],Dhakal2024,,,,,te _ma-suffix/ma su,t̪ ə + m a + s u.k,270 11 124,93,0,t̪ ə + m a + s u.k,Dhakal2024
Jirel-11-Beammainwoodenbeam-1,,Jirel,11-Beammainwoodenbeam,d̪əlin,d̪əlin,d̪ ə + l i n,[x],Dhakal2024,,,,,beam/de beam/lin,d̪ ə + l i.n,160 161,59,0,d̪ ə + l i.n,Dhakal2024
Jirel-109-Ropeusedtotieanimals-1,,Jirel,109-Ropeusedtotieanimals,t̪ʰakpa,t̪ʰakpa,t̪ʰ a k + p a,[x],Dhakal2024,,,,,rope _:ba-suffix/pa,t̪ʰ a.k + p a,2316 10,695,0,t̪ʰ a.k + p a,Dhakal2024
Jirel-23-Beard-1,,Jirel,23-Beard,d̪aɹi,d̪aɹi,d̪ a + ɹ i,[loan from Nepali],Dhakal2024,,,,,*beard/da *beard/ri,d̪ a + ɹ i,326 177,169,0,d̪ a + ɹ i,Dhakal2024
Jirel-123-Tomeasure-1,,Jirel,123-Tomeasure,t̪ʰapat̪e,t̪ʰapat̪e,!t̪ʰ/t̪ a !Ø/p + p a + t̪ e,[x],Dhakal2024,,,,,measure _:ba-suffix/pa _:te-suffix/te,!t̪ʰ/t̪ a !Ø/p + p a + t̪ e,3113 10 9,952,0,!t̪ʰ/t̪ a !Ø/p + p a + t̪ e,Dhakal2024
Jirel-19-Plank-1,,Jirel,19-Plank,pʰəljak,pʰəljak,pʰ ə l + j a k,[x],Dhakal2024,,,,,plank _jak,pʰ ə.l + j a.k,2135 2136,627,0,pʰ ə.l + j a.k,Dhakal2024
Jirel-95-Hole-1,,Jirel,95-Hole,miu,miu,m i + !Ø/j u,[x],Dhakal2024,,,,,hole/mju _hole/ju,m i + !Ø/j u,1320 1324,380,0,m i + !Ø/j u,Dhakal2024
Jirel-157-Ploughnoun-1,,Jirel,157-Ploughnoun,t̪ʰoŋba,t̪ʰoŋba,t̪ʰ o ŋ + b a,[x],Dhakal2024,,,,,plough _:ba-suffix,t̪ʰ o.ŋ + b a,2149 8,633,0,t̪ʰ o.ŋ + b a,Dhakal2024
Jirel-112-Lidcover-1,,Jirel,112-Lidcover,mbutso,mbutso,ⁿb/b u + ts o,[x],Dhakal2024,,,,,lid/bu _tso,ⁿb/b u + ts o,120 128,446,0,ⁿb/b u + - ts - o -,Dhakal2024
Jirel-89-Handle-1,,Jirel,89-Handle,tʰijuk,tʰijuk,t̪ʰ i + j u k,[x],Dhakal2024,,,,,ring handle/juk,t̪ʰ i + j u.k,2256 129,162,0,t̪ʰ i + j u.k,Dhakal2024
Jirel-12-Bear-1,,Jirel,12-Bear,t̪om,t̪om,t̪ o m,[x],Dhakal2024,,,,,bear,t̪ o.m,174,62,0,t̪ o.m,Dhakal2024
Jirel-78-Ghost-1,,Jirel,78-Ghost,ləndik,ləndik,!Ø/h l ə n + d̪ i k,[x],Dhakal2024,,,,,_hla ghost,!Ø/h.l ə.n + d̪ i.k,1096 1097,315,0,!Ø/h.l ə.n + d̪ i.k,Dhakal2024
Jirel-50-Manure-1,,Jirel,50-Manure,tɕʰja,tɕʰja,tɕʰ j a,[x],Dhakal2024,,,,,manure,tɕʰ.j a,1643,476,0,tɕʰ.j a,Dhakal2024
Jirel-24-Bread-1,,Jirel,24-Bread,ɕjoben,ɕjoben,ɕ j o + b e n,[x],Dhakal2024,,,,,bread/sju bread/ben,ɕ.j o + b e.n,331 332,113,0,ɕ.j o + b e.n,Dhakal2024
Jirel-39-Corpse-1,,Jirel,39-Corpse,ɹo,ɹo,ɹ o,[x],Dhakal2024,,,,,corpse,ɹ o,570,184,0,ɹ o,Dhakal2024
Jirel-155-Pig-1,,Jirel,155-Pig,pʰakpa,pʰakpa,pʰ a k + p a,[x],Dhakal2024,1356,,,,pig _:ba-suffix/pa,pʰ a.k + p a,2122 10,623,1,pʰ a.k + p a,Dhakal2024
Jirel-189-Stick-1,,Jirel,189-Stick,dəndi,dəndi,d̪ ə + ⁿd/d̪ i,[x],Dhakal2024,765,,,,stick _stick,d̪ ə + ⁿd/d̪ i,2586 2587,765,1,d̪ ə + ⁿd/d̪ i,Dhakal2024
Jirel-193-Sweat-1,,Jirel,193-Sweat,tʰot̪,tʰot̪,t̪ʰ o t̪,[x],Dhakal2024,,,,,sweat,t̪ʰ o.t̪,2630,778,0,t̪ʰ o.t̪,Dhakal2024
Jirel-32-Tochew-1,,Jirel,32-Tochew,muɹat̪e,muɹat̪e,m u !Ø/ɹ + ɹ a + t̪ e,[x],Dhakal2024,1214,,,,bite/mur bite/rab _:te-suffix/te,m u.!Ø/ɹ + ɹ a + t̪ e,2863 2908 9,869,1,m u + ɹ a + t̪ e,Dhakal2024
Jirel-192-Toswallow-1,,Jirel,192-Toswallow,mikt̪aŋat̪e,mikt̪aŋat̪e,m i k + t̪ a + ŋ a + t̪ e,[x],Dhakal2024,,,,,swallow ? ? _:te-suffix/te,m i.k + t̪ a + ŋ a + t̪ e,3231 3233 138 9,995,0,m i.k + t̪ a + ŋ a + t̪ e,Dhakal2024
Jirel-206-Tothrow-1,,Jirel,206-Tothrow,kjuɹat̪e,kjuɹat̪e,k j u ɹ + a + t̪ e,[x],Dhakal2024,1000,,,,throw _ra _:te-suffix/te,k.j u.ɹ + a + t̪ e,3252 3254 9,1000,1,k.j u.ɹ + a + t̪ e,Dhakal2024
Kagate-20-Body-1,,Kagate,20-Body,dzubu,dzubu,dz u + b u,,Dhakal2024,,,,,body _:bu-suffix/bu,dz u + b u,170 258,85,0,dz u + b u,Dhakal2024
Kagate-91-Head-1,,Kagate,91-Head,ɡo,ɡo,g o,[x],Dhakal2024,1284,,,,head,g o,1263,367,1,g o,Dhakal2024
Kagate-87-Hair-1,,Kagate,87-Hair,ta,ta,t̪ a,skra «Haar»,Dhakal2024,1282,,,,hair,t̪ a,1217,354,1,t̪ a,Dhakal2024
Kagate-60-Face-1,,Kagate,60-Face,t̪oŋba,t̪oŋba,t̪ o ŋ + b a,[x],Dhakal2024,,,,,face/toŋ _:ba-suffix/ba,t̪ o.ŋ + b a,838 840,256,0,t̪ o.ŋ + b a,Dhakal2024
Kagate-59-Eye-1,,Kagate,59-Eye,mi,mi,m i,[x] ← Chinese /muk/,Dhakal2024,1246,,,,*eye,m i,828,255,1,m i -,Dhakal2024
Kagate-52-Ear-1,,Kagate,52-Ear,namdzjo,namdzjo,n a m + dzj/dʑ o,[x],Dhakal2024,1238,,,,_ear/nam ear/dzo,n a.m + dzj/dʑ o,705 706,220,1,n a.m + dzj/dʑ o,Dhakal2024
Kagate-142-Nose-1,,Kagate,142-Nose,nasum,nasum,n a + s u m,[x],Dhakal2024,1352,,,,nose _/sum,n a + s u.m,1948 1950,567,1,n a + s u.m,Dhakal2024
Kagate-133-Mouth-1,,Kagate,133-Mouth,kʰa,kʰa,kʰ a,[x],Dhakal2024,1340,,,,mouth,kʰ a,1821,532,1,kʰ a -,Dhakal2024
Kagate-211-Teeth-1,,Kagate,211-Teeth,so,so,s o,[x],Dhakal2024,1446,,,,teeth,s o,2663,781,1,s o,Dhakal2024
Kagate-210-Tongue-1,,Kagate,210-Tongue,tse,tse,!ts/tɕ e,[x],Dhakal2024,1444,,,,tongue,!ts/tɕ e,3364,1034,1,!ts/tɕ e,Dhakal2024
Kagate-25-Breast-1,,Kagate,25-Breast,oma,oma,o + m a,[x],Dhakal2024,1211,,,,breast-1 mother,o + m a,352 1807,117,1,- o + m a,Dhakal2024
Kagate-25-Breast-2,,Kagate,25-Breast,praŋɡok,praŋɡok,p r a ŋ + g o k,[x],Dhakal2024,119,,,,breast/praŋ breast-2/go,p.r a.ŋ + g o.k,357 358,119,1,p.r a.ŋ + g o.k,Dhakal2024
Kagate-14-Belly-1,,Kagate,14-Belly,topa,topa,t̪ o + p a,[x],Dhakal2024,1193,,,,belly/to _:pa-suffix/pa,t̪ o + p a,183 10,11,1,t̪ o + p a,Dhakal2024
Kagate-4-ArmHand-1,,Kagate,4-ArmHand,laɡpa,laɡpa,l a g/k + p a,[x],Dhakal2024,,,,,arm/hand _:pa-suffix/pa,l a.g/k + p a,52 10,24,0,l a.g/k + p a,Dhakal2024
Kagate-56-Elbow-1,,Kagate,56-Elbow,uti,uti,u + t̪ i,[?],Dhakal2024,,,,,/u elbow/ti,u + t̪ i,779 39,237,0,u + t̪ i -,Dhakal2024
Kagate-151-Palm-1,,Kagate,151-Palm,t̪ʰaldze,t̪ʰaldze,t̪ʰ a l + dz e,[x],Dhakal2024,,,,,palm/thal palm/dze,t̪ʰ a.l + dz e,2074 2076,609,0,t̪ʰ a.l + dz e,Dhakal2024
Kagate-66-Finger-1,,Kagate,66-Finger,t̪ʰebu,t̪ʰebu,t̪ʰ e + b u,[x],Dhakal2024,,,,,finger/thep _finger/bu,t̪ʰ e + b u,953 954,294,0,t̪ʰ e + b u,Dhakal2024
Kagate-67-Fingernail-1,,Kagate,67-Fingernail,sermu,sermu,s e r + m u,[x] Suffix needs to be understood.,Dhakal2024,,,,,fingernail _:mu-suffix/mu,s e.r + m u,965 966,297,0,s e.r + m u,Dhakal2024
Kagate-111-Leg-1,,Kagate,111-Leg,kaŋba,kaŋba,k a ŋ + b a,[x],Dhakal2024,,,,,leg/kaŋ _:pa-suffix/pa,k a.ŋ + b a,1512 10,442,0,k a.ŋ + b a,Dhakal2024
Kagate-178-Skin-1,,Kagate,178-Skin,koba,koba,k o + b a,[x],Dhakal2024,726,,,,skin/kwa _:pa-suffix/ba,k o + b a,2448 10,726,1,k o - + b a,Dhakal2024
Kagate-21-Bone-1,,Kagate,21-Bone,rekok,rekok,r e + k o k,[x],Dhakal2024,1208,,,,bone/ru _bone/kok,r e + k o.k,287 288,95,1,r e + k o.k,Dhakal2024
Kagate-92-Heart-1,,Kagate,92-Heart,niŋ,niŋ,n i ŋ,[x],Dhakal2024,1288,,,,heart,n i.ŋ,1274,369,1,n i.ŋ,Dhakal2024
Kagate-18-Blood-1,,Kagate,18-Blood,tʰa,tʰa,t̪ʰ a,[x],Dhakal2024,1206,,,,blood,t̪ʰ a,246,83,1,t̪ʰ a,Dhakal2024
Kagate-218-Urine-1,,Kagate,218-Urine,tsiŋ,tsiŋ,ts i ŋ,[x],Dhakal2024,,,,,urine,ts i.ŋ,3457,1054,0,ts i.ŋ,Dhakal2024
Kagate-61-Faeces-1,,Kagate,61-Faeces,kjakpa,kjakpa,k j a k + p a,[x],Dhakal2024,23,,,,shit _:pa-suffix/pa,k.j a.k + p a,852 10,261,1,k.j a.k + p a,Dhakal2024
Kagate-219-Village-1,,Kagate,219-Village,jul,jul,j u l,[x],Dhakal2024,,,,,village,j u.l,3466,1055,0,j u.l,Dhakal2024
Kagate-99-House-1,,Kagate,99-House,kʰim,kʰim,kʰ i m,[x],Dhakal2024,1300,,,,house/khim,kʰ i.m,31,404,1,kʰ i.m,Dhakal2024
Kagate-166-Roof-1,,Kagate,166-Roof,t̪uŋso,t̪uŋso,t̪ u ŋ + s o,[x],Dhakal2024,,,,,roof/tuŋ _roof/so,t̪ u.ŋ + s o,2291 2292,681,0,t̪ u.ŋ + s o,Dhakal2024
Kagate-46-Door-1,,Kagate,46-Door,ko,ko,k o,[x],Dhakal2024,,,,,door,k o,662,213,0,k o,Dhakal2024
Kagate-69-Firewood-1,,Kagate,69-Firewood,siŋ,siŋ,s i ŋ,[x],Dhakal2024,1254,,,,tree/siŋ,s i.ŋ,991,300,1,s i.ŋ,Dhakal2024
Kagate-27-Broom-1,,Kagate,27-Broom,pʰema,pʰema,pʰ e + m a,[x],Dhakal2024,,,,,broom/phe _/ma,pʰ e + m a,391 392,133,0,pʰ e + - m a,Dhakal2024
Kagate-130-Mortar-1,,Kagate,130-Mortar,t̪olep,t̪olep,t̪ o + l e p,[ ],Dhakal2024,,,,,MORTAR _mortar,t̪ o + l e.p,1763 1765,514,0,t̪ o + l e.p,Dhakal2024
Kagate-154-Pestle-1,,Kagate,154-Pestle,t̪imbu,t̪imbu,t̪ i m + b u,[?],Dhakal2024,,,,,pestle/tim _:suffix/bu,t̪ i.m + b u,2109 2110,617,0,t̪ i.m + b u,Dhakal2024
Kagate-88-Hammer-1,,Kagate,88-Hammer,t̪ʰwa,t̪ʰwa,t̪ʰ !Ø/o + w a,[x],Dhakal2024,,,,,hammer _:wa-suffix,t̪ʰ !Ø/o + w a,1228 1229,357,0,t̪ʰ !Ø/o + w a,Dhakal2024
Kagate-107-Knife-1,,Kagate,107-Knife,kart̪a,kart̪a,k a r + t̪ a,[x],Dhakal2024,422,,,,knife/kar _:suffix/ta,k a.r + t̪ a,1458 49,422,1,k a.r + t̪ a,Dhakal2024
Kagate-7-Axe-1,,Kagate,7-Axe,t̪əri,t̪əri,t̪ ə + r i,[x],Dhakal2024,,,,,axe _/ri,t̪ ə + r i,88 89,30,0,t̪ ə + r i,Dhakal2024
Kagate-168-Rope-1,,Kagate,168-Rope,t̪ʰakpa,t̪ʰakpa,t̪ʰ a k + p a,[x],Dhakal2024,1374,,,,rope _:ba-suffix/pa,t̪ʰ a.k + p a,2316 10,693,1,t̪ʰ a.k + p a,Dhakal2024
Kagate-204-Thread-1,,Kagate,204-Thread,kupa,kupa,k u + p a,[x],Dhakal2024,,,,,thread _:ba-suffix/pa,k u + p a,2783 10,823,0,k u - + p a,Dhakal2024
Kagate-137-Needle-1,,Kagate,137-Needle,kʰap,kʰap,kʰ a p,[x],Dhakal2024,1348,,,,needle,kʰ a.p,1874,548,1,kʰ a.p,Dhakal2024
Kagate-35-Cloth-1,,Kagate,35-Cloth,kela,kela,k e + l a,[x],Dhakal2024,,,,,cloth _:suffix/lak,k e + l a,519 520,172,0,k e - + l a -,Dhakal2024
Kagate-164-Ring-1,,Kagate,164-Ring,sipt̪ur,sipt̪ur,s i p + t̪ u r,[x],Dhakal2024,,,,,ring/se ring/top,s i.p + t̪ u.r,2253 2254,670,0,s i.p + t̪ u.r,Dhakal2024
